ratio | width,5.0,5.421,5.842,6.263,6.684,7.105,7.526,7.947,8.368,8.789,9.211,9.632,10.053,10.474,10.895,11.316,11.737,12.158,12.579,13.0
0.407,,,,,,,,,,,,,,,,,,,,
0.436,,,,,,,,,,,,,,,,,,,,
0.464,,,,,,,,,,,,,,,,,,,,
0.492,,,,,,,,,,,,,,,,,,,,
0.52,,,,,,,,,,,,,,,,,,,,
0.548,,,,,,,,,,,,,,,,,,,,
0.576,,,,,,,,,,,,,,,,,,,,
0.604,,,,,,,,,,,,,,,,,,,,
0.633,,,,,,,,,,,,,,,,,,,,
0.661,,,,,,,,,,,,,,,,,,,,
0.689,,,,,,,,1.0123267758298307,1.0088087690558039,,,,,,,,,,,
0.717,,,,,,,,,1.0107616969273265,1.0078639152004434,,,,,,,,,,
0.745,,,,,,,,,1.012431687757247,1.0090212855134941,,,,,,,,,,
0.773,,,,,,,,,,1.0100022662742982,,,,,,,,,,
0.801,,,,,,,,,,1.010824085952635,,,,,,,,,,
0.829,,,,,,,,,,1.0115018808397689,,,,,,,,,,
0.858,,,,,,,,,,,,,,,,,,,,
0.886,,,,,,,,,,,,,,,,,,,,
0.914,,,,,,,,,,,,,,,,,,,,
0.942,,,,,,,,,,,,,,,,,,,,
