ratio | width,3.55,3.863,4.176,4.489,4.803,5.116,5.429,5.742,6.055,6.368,6.682,6.995,7.308,7.621,7.934,8.247,8.561,8.874,9.187,9.5
0.444,,,,,,,,,,,,,,,,,,,,
0.473,,,,,,,,,,,,,,,,,,,,
0.502,,0.9953643782206869,,,,,,,,,,,,,,,,,,
0.532,,,1.0016323782566763,1.0069711094267448,,,,,,,,,,,,,,,,
0.561,,,1.0010200515890941,1.0060483819382708,1.0099891034226365,,,,,,,,,,,,,,,
0.59,,0.9946995830947144,1.0004883553535528,1.0052471580850129,1.0089990184393909,1.0117327630861506,,,,,,,,,,,,,,
0.619,,,1.0000272172590805,1.004552259727193,1.0081403215519198,1.0107877606772364,1.0125266672225768,1.0133762019824628,,,,,,,,,,,,
0.649,,0.9943901046254069,0.9996154143365991,1.0039317055417802,1.0073734929337141,1.0099438599923705,1.0116801059785292,1.0126071701439876,1.0127499917405434,1.0121335100199937,1.0107771982662175,,,,,,,,,
0.678,,,0.9992730194728494,1.0034157437693791,1.006735910813928,1.0092421960549907,1.0109762299106648,1.0119677561496259,1.0122465185405498,1.011842260852113,1.0107803330716085,,,,,,,,,
0.707,,,0.9989791732434531,1.002972940919849,1.0061887323318148,1.0086400220035325,1.010372157389718,1.0114190055369294,1.0118144334917256,1.0115923083006653,1.0107830233886708,,,,,,,,,
0.737,,,0.9987206992795241,1.0025834412553747,1.0057074214382267,1.00811033573063,1.0098408011789872,1.0109363117607892,1.0114343614535262,1.0113724442346896,1.0107853898540047,1.0097145313768459,,,,,,,,
0.766,,,0.9985101680782477,1.002266187513403,1.0053153859733228,1.0076788977411373,1.0094080029982717,1.0105431499158017,1.0111247866648034,1.0111933614163515,1.0107873173780844,1.0099497967471354,1.0087206878593429,,,,,,,
0.795,,,0.9983343193152167,1.0020011974418397,1.0049879335522578,1.007318533879074,1.0090465030198394,1.0102147566719848,1.010866210532941,1.0110437803001375,1.0107889273661674,1.0101463050276105,1.0091586827984402,1.0078689763760864,,,,,,
0.824,,0.993884662569876,0.9981897219355943,1.0017833007144836,1.0047186751212005,1.007022212942452,1.0087492478744855,1.0099447246187399,1.010653587876654,1.010920782349667,1.0107902512313687,1.0103078903691352,1.0095188384196114,1.0084680400842363,1.007200440064449,,,,,
0.854,,0.9938421557723304,0.9980698236849668,1.001602623606118,1.0044954095617922,1.006776507508384,1.0085027678067904,1.0097208175819608,1.0104772839588445,1.0108187940623918,1.0107913489630298,1.010441874814955,1.0098174747368442,1.008964775853646,1.0079304052903109,,,,,
0.883,,,0.9979798939140532,1.001467106608333,1.0043279490650336,1.006592215967162,1.0083178952510472,1.009552875944629,1.010345047075847,1.0107422976726403,1.0107921723174678,1.010542369946916,1.0100414671258475,1.0093373528822018,1.0084779162439186,,,,,
0.912,,,0.9979131295331064,1.0013664980070551,1.004203625425759,1.006455396863339,1.0081806447986907,1.0094281951038164,1.010246873650718,1.0106855063113978,1.0107927835805548,1.0106169781128806,1.010207760368192,1.009613956218491,1.0088843915357795,,,,,
0.941,,,,1.0012976710919914,1.0041185749186246,1.0063617981379984,1.0080867509853702,1.0093429002330827,1.0101797126534768,1.0106466550188946,1.0107932017491013,1.0106680179826004,1.0103215225189541,1.0098031821305036,1.0091624635895904,1.0084488336685564,1.007709419630939,,,
0.971,,,,1.0012569529879212,1.00406825891365,1.0063064249945741,1.0080312032674639,1.0092924396622438,1.010139980108838,1.01062367053717,1.0107934491382273,1.0106982132445128,1.0103888243744807,1.0099151284580552,1.0093269714251605,1.00867419920572,1.0080045546795733,,,
1.0,,,,1.0012445012404052,1.004052872092376,1.0062894916815717,1.0080142165689363,1.0092770086321912,1.0101278297490577,1.0106166417972582,1.0107935247907416,1.0107074470677986,1.0104094055319666,1.0099493620609665,1.0093772785325204,1.0087431168243488,1.0080948080740442,1.007486576618265,1.0069663122385384,
